match_id,team_id,num_alive,total_health,human_kills,total_armor_score,has_vehicle,num_safe_zone,final_rank,target_is_top_n
20251115_035714_squad_Baltic_Main.jsonl,25,1,100.0,4,2,1,1,6,0
20251115_035714_squad_Baltic_Main.jsonl,6,0,0.0,1,0,0,0,16,0
20251115_035714_squad_Baltic_Main.jsonl,8,1,100.0,1,2,0,1,100,0
20251115_035714_squad_Baltic_Main.jsonl,13,2,121.92000961303711,4,4,1,2,4,1
20251115_035714_squad_Baltic_Main.jsonl,20,0,0.0,1,0,1,0,10,0
20251115_035714_squad_Baltic_Main.jsonl,24,1,26.327505111694336,0,0,0,1,100,0
20251115_035714_squad_Baltic_Main.jsonl,10,4,312.0,15,8,1,4,1,1
20251115_035714_squad_Baltic_Main.jsonl,17,0,0.0,0,0,0,0,28,0
20251115_035714_squad_Baltic_Main.jsonl,27,0,0.0,3,0,0,0,15,0
20251115_035714_squad_Baltic_Main.jsonl,12,0,0.0,0,0,0,0,18,0
20251115_035714_squad_Baltic_Main.jsonl,26,0,0.0,1,0,0,0,23,0
20251115_035714_squad_Baltic_Main.jsonl,9,0,0.0,1,0,0,0,13,0
20251115_035240_squad_Baltic_Main.jsonl,3,2,200.0,1,5,1,2,2,1
20251115_035240_squad_Baltic_Main.jsonl,1,4,297.47608947753906,3,8,1,3,1,1
20251115_035240_squad_Baltic_Main.jsonl,2,1,89.0,0,3,0,1,100,0
20251115_034739_squad_Baltic_Main.jsonl,4,2,90.02597045898438,2,5,0,0,4,1
20251115_034739_squad_Baltic_Main.jsonl,3,2,200.0,1,5,1,2,2,1
20251115_034739_squad_Baltic_Main.jsonl,1,2,185.0,6,5,1,2,1,1
20251115_034739_squad_Baltic_Main.jsonl,2,0,0.0,0,0,0,0,19,0
20251115_033321_squad_Baltic_Main.jsonl,7,0,0.0,0,0,0,0,21,0
20251115_033321_squad_Baltic_Main.jsonl,1,0,0.0,5,0,0,0,16,0
20251115_033321_squad_Baltic_Main.jsonl,4,2,110.0,1,4,0,2,5,0
20251115_033321_squad_Baltic_Main.jsonl,2,4,365.8225860595703,10,9,1,4,1,1
20251115_033321_squad_Baltic_Main.jsonl,5,2,133.8974838256836,1,2,1,1,9,0
20251115_033321_squad_Baltic_Main.jsonl,3,1,8.93343734741211,0,0,0,1,100,0
20251115_033321_squad_Baltic_Main.jsonl,9,1,64.05132293701172,10,3,1,1,7,0
20251115_033321_squad_Baltic_Main.jsonl,12,3,300.0,1,3,0,3,100,0
20251115_033321_squad_Baltic_Main.jsonl,8,0,0.0,0,0,0,0,10,0
20251115_033321_squad_Baltic_Main.jsonl,11,0,0.0,0,0,0,0,30,0
20251115_033321_squad_Baltic_Main.jsonl,6,3,300.0,2,7,1,3,3,1
20251115_033321_squad_Baltic_Main.jsonl,14,0,0.0,5,0,0,0,13,0
20251115_033321_squad_Baltic_Main.jsonl,15,0,0.0,1,0,0,0,27,0
20251115_033321_squad_Baltic_Main.jsonl,10,0,0.0,0,0,0,0,19,0
20251115_033321_squad_Baltic_Main.jsonl,13,0,0.0,1,0,0,0,17,0
20251115_033321_squad_Baltic_Main.jsonl,16,1,2.0,0,2,0,1,6,0
20251115_033321_squad_Baltic_Main.jsonl,17,3,242.92929077148438,10,6,1,3,100,0
20251115_033321_squad_Baltic_Main.jsonl,19,0,0.0,0,0,0,0,28,0
20251115_033321_squad_Baltic_Main.jsonl,18,1,100.0,1,2,0,1,4,1
20251115_031958_squad_Baltic_Main.jsonl,2,3,292.8786926269531,0,8,0,3,5,0
20251115_031958_squad_Baltic_Main.jsonl,1,4,400.0,3,9,1,4,1,1
20251115_031628_squad_Baltic_Main.jsonl,1,0,0.0,0,0,0,0,17,0
20251115_031628_squad_Baltic_Main.jsonl,2,0,0.0,0,0,0,0,13,0
20251115_045419_squad_Baltic_Main.jsonl,18,0,0.0,1,0,0,0,23,0
20251115_045419_squad_Baltic_Main.jsonl,15,1,59.56397247314453,0,2,0,1,100,0
20251115_045419_squad_Baltic_Main.jsonl,10,0,0.0,4,0,1,0,8,0
20251115_045419_squad_Baltic_Main.jsonl,2,1,100.0,2,2,0,1,21,0
20251115_045419_squad_Baltic_Main.jsonl,8,0,0.0,1,0,0,0,19,0
20251115_045419_squad_Baltic_Main.jsonl,11,4,382.94139099121094,4,9,0,4,4,1
20251115_045419_squad_Baltic_Main.jsonl,12,1,100.0,0,0,0,1,100,0
20251115_045419_squad_Baltic_Main.jsonl,1,0,0.0,8,0,0,0,10,0
20251115_045419_squad_Baltic_Main.jsonl,16,0,0.0,1,0,0,0,20,0
20251115_045419_squad_Baltic_Main.jsonl,17,1,71.91999816894531,4,2,0,1,100,0
20251115_045419_squad_Baltic_Main.jsonl,9,0,0.0,2,0,0,0,22,0
20251115_045419_squad_Baltic_Main.jsonl,13,1,42.638336181640625,4,2,0,1,11,0
20251115_045419_squad_Baltic_Main.jsonl,7,4,337.0611152648926,3,7,1,4,5,0
20251115_045419_squad_Baltic_Main.jsonl,19,0,0.0,5,0,0,0,12,0
20251115_045419_squad_Baltic_Main.jsonl,3,0,0.0,1,0,0,0,31,0
20251115_045419_squad_Baltic_Main.jsonl,4,0,0.0,0,0,0,0,26,0
20251115_045419_squad_Baltic_Main.jsonl,20,0,0.0,0,0,0,0,27,0
20251115_045419_squad_Baltic_Main.jsonl,6,1,44.32283401489258,1,3,0,1,25,0
20251115_045419_squad_Baltic_Main.jsonl,5,1,16.809999465942383,1,2,0,1,100,0
20251115_045419_squad_Baltic_Main.jsonl,14,0,0.0,1,0,0,0,30,0
20251115_045419_squad_Baltic_Main.jsonl,21,0,0.0,10,0,0,0,14,0
20251115_045419_squad_Baltic_Main.jsonl,22,3,271.53343200683594,23,6,1,3,100,0
20251115_045419_squad_Baltic_Main.jsonl,23,1,75.0,1,3,1,1,100,0
20251115_045419_squad_Baltic_Main.jsonl,24,1,100.0,4,2,0,1,7,0
20251115_045419_squad_Baltic_Main.jsonl,25,2,145.0623550415039,5,4,0,2,6,0
20251115_045419_squad_Baltic_Main.jsonl,26,1,100.0,1,0,0,1,16,0
20251115_045419_squad_Baltic_Main.jsonl,27,0,0.0,0,0,0,0,28,0
20251115_045419_squad_Baltic_Main.jsonl,29,4,331.0,4,9,0,4,1,1
20251115_045419_squad_Baltic_Main.jsonl,28,1,50.0,0,2,0,1,100,0
20251115_045419_squad_Baltic_Main.jsonl,30,1,100.0,0,0,0,1,18,0
20251115_045015_squad_Baltic_Main.jsonl,2,1,100.0,2,2,0,1,11,0
20251115_045015_squad_Baltic_Main.jsonl,1,2,176.0237045288086,3,5,1,2,1,1
20251115_044047_squad_Baltic_Main.jsonl,1,3,300.0,5,6,1,3,1,1
20251115_044047_squad_Baltic_Main.jsonl,2,2,183.50475311279297,1,4,1,2,2,1
20251115_050027_squad_Baltic_Main.jsonl,10,2,175.0,2,3,0,2,23,0
20251115_050027_squad_Baltic_Main.jsonl,8,0,0.0,5,0,1,0,9,0
20251115_050027_squad_Baltic_Main.jsonl,6,0,0.0,3,0,0,0,20,0
20251115_050027_squad_Baltic_Main.jsonl,20,1,68.0,1,2,1,1,100,0
20251115_050027_squad_Baltic_Main.jsonl,18,3,209.85012435913086,4,6,1,3,5,0
20251115_050027_squad_Baltic_Main.jsonl,9,1,17.362321853637695,0,2,0,1,100,0
20251115_050027_squad_Baltic_Main.jsonl,3,0,0.0,3,0,0,0,19,0
20251115_050027_squad_Baltic_Main.jsonl,7,0,0.0,3,0,0,0,17,0
20251115_050027_squad_Baltic_Main.jsonl,1,0,0.0,4,0,0,0,15,0
20251115_050027_squad_Baltic_Main.jsonl,14,0,0.0,4,0,1,0,6,0
20251115_050027_squad_Baltic_Main.jsonl,4,1,100.0,5,2,1,1,3,1
20251115_050027_squad_Baltic_Main.jsonl,11,0,0.0,0,0,0,0,10,0
20251115_050027_squad_Baltic_Main.jsonl,16,0,0.0,5,0,0,0,24,0
20251115_050027_squad_Baltic_Main.jsonl,5,0,0.0,3,0,0,0,22,0
20251115_050027_squad_Baltic_Main.jsonl,28,0,0.0,1,0,0,0,16,0
20251115_050027_squad_Baltic_Main.jsonl,2,0,0.0,4,0,0,0,11,0
20251115_050027_squad_Baltic_Main.jsonl,22,0,0.0,2,0,0,0,13,0
20251115_050027_squad_Baltic_Main.jsonl,13,2,150.82354736328125,4,5,0,1,4,1
20251115_050027_squad_Baltic_Main.jsonl,12,2,138.02284240722656,4,2,1,2,8,0
20251115_050027_squad_Baltic_Main.jsonl,27,0,0.0,5,0,0,0,21,0
20251115_050027_squad_Baltic_Main.jsonl,26,3,286.1867980957031,10,6,0,3,100,0
20251115_050027_squad_Baltic_Main.jsonl,23,4,365.4915008544922,21,8,1,4,1,1
20251115_050027_squad_Baltic_Main.jsonl,24,0,0.0,3,0,0,0,14,0
20251115_050027_squad_Baltic_Main.jsonl,21,1,18.625,0,2,0,1,100,0
20251115_050027_squad_Baltic_Main.jsonl,25,0,0.0,0,0,0,0,29,0
20251115_050027_squad_Baltic_Main.jsonl,17,1,36.119998931884766,1,2,0,1,100,0
20251115_050027_squad_Baltic_Main.jsonl,15,0,0.0,0,0,0,0,25,0
20251115_050027_squad_Baltic_Main.jsonl,19,0,0.0,0,0,0,0,12,0
20251115_050027_squad_Baltic_Main.jsonl,29,0,0.0,0,0,0,0,28,0
20251115_054034_squad_Baltic_Main.jsonl,2,4,366.21448516845703,4,8,1,4,1,1
20251115_054034_squad_Baltic_Main.jsonl,1,0,0.0,2,0,1,0,8,0
20251115_054421_squad_Baltic_Main.jsonl,14,0,0.0,0,0,0,0,17,0
20251115_054421_squad_Baltic_Main.jsonl,16,3,300.0,3,7,1,3,4,1
20251115_054421_squad_Baltic_Main.jsonl,6,2,134.50637817382812,0,3,0,2,100,0
20251115_054421_squad_Baltic_Main.jsonl,7,4,400.0,8,8,1,4,2,1
20251115_054421_squad_Baltic_Main.jsonl,4,2,200.0,3,1,0,2,100,0
20251115_054421_squad_Baltic_Main.jsonl,8,1,8.963239669799805,0,2,1,0,6,0
20251115_054421_squad_Baltic_Main.jsonl,13,1,88.0,1,3,1,0,7,0
20251115_054421_squad_Baltic_Main.jsonl,15,0,0.0,4,0,0,0,14,0
20251115_054421_squad_Baltic_Main.jsonl,11,0,0.0,0,0,0,0,12,0
20251115_054421_squad_Baltic_Main.jsonl,5,0,0.0,4,0,0,0,16,0
20251115_054421_squad_Baltic_Main.jsonl,1,0,0.0,1,0,0,0,13,0
20251115_054421_squad_Baltic_Main.jsonl,3,3,300.0,20,7,1,3,1,1
20251115_054421_squad_Baltic_Main.jsonl,17,0,0.0,1,0,0,0,18,0
20251115_054421_squad_Baltic_Main.jsonl,2,0,0.0,0,0,0,0,10,0
20251115_054421_squad_Baltic_Main.jsonl,9,0,0.0,0,0,0,0,15,0
20251115_054421_squad_Baltic_Main.jsonl,10,4,400.0,3,12,1,4,3,1
20251115_054421_squad_Baltic_Main.jsonl,18,1,90.0,3,2,1,1,5,0
20251115_054421_squad_Baltic_Main.jsonl,12,0,0.0,0,0,0,0,11,0
20251115_054421_squad_Baltic_Main.jsonl,19,1,88.17488098144531,3,1,0,1,100,0
20251115_053529_squad_Baltic_Main.jsonl,10,0,0.0,2,0,0,0,14,0
20251115_053529_squad_Baltic_Main.jsonl,11,0,0.0,11,0,0,0,13,0
20251115_053529_squad_Baltic_Main.jsonl,1,0,0.0,1,0,0,0,17,0
20251115_053529_squad_Baltic_Main.jsonl,19,1,75.0,1,2,0,1,12,0
20251115_053529_squad_Baltic_Main.jsonl,17,4,397.95750427246094,15,9,1,4,2,1
20251115_053529_squad_Baltic_Main.jsonl,7,1,100.0,2,2,0,1,100,0
20251115_053529_squad_Baltic_Main.jsonl,4,3,267.0,3,7,1,0,7,0
20251115_053529_squad_Baltic_Main.jsonl,5,4,293.4122543334961,8,9,1,4,4,1
20251115_053529_squad_Baltic_Main.jsonl,8,0,0.0,3,0,1,0,11,0
20251115_053529_squad_Baltic_Main.jsonl,20,3,185.0,4,3,0,3,100,0
20251115_053529_squad_Baltic_Main.jsonl,9,1,100.0,4,3,1,1,10,0
20251115_053529_squad_Baltic_Main.jsonl,2,2,200.0,14,2,1,2,1,1
20251115_053529_squad_Baltic_Main.jsonl,14,1,100.0,6,2,1,1,8,0
20251115_053529_squad_Baltic_Main.jsonl,18,4,348.0,4,8,1,4,5,0
20251115_053529_squad_Baltic_Main.jsonl,13,1,100.0,0,0,0,1,19,0
20251115_053529_squad_Baltic_Main.jsonl,3,2,179.0,2,4,0,2,6,0
20251115_053529_squad_Baltic_Main.jsonl,15,0,0.0,1,0,0,0,25,0
20251115_053529_squad_Baltic_Main.jsonl,12,1,100.0,0,2,0,1,23,0
20251115_053529_squad_Baltic_Main.jsonl,24,0,0.0,1,0,0,0,26,0
20251115_053529_squad_Baltic_Main.jsonl,23,1,100.0,5,2,0,1,15,0
20251115_053529_squad_Baltic_Main.jsonl,22,1,77.86000061035156,0,2,0,1,22,0
20251115_053529_squad_Baltic_Main.jsonl,16,3,266.0,11,7,1,3,3,1
20251115_053529_squad_Baltic_Main.jsonl,26,0,0.0,2,0,0,0,24,0
20251115_053529_squad_Baltic_Main.jsonl,6,0,0.0,1,0,0,0,18,0
20251115_053529_squad_Baltic_Main.jsonl,25,0,0.0,5,0,0,0,16,0
20251115_053529_squad_Baltic_Main.jsonl,21,0,0.0,0,0,0,0,27,0
20251115_053529_squad_Baltic_Main.jsonl,27,2,152.51434326171875,1,4,1,2,9,0
20251115_053421_squad_Baltic_Main.jsonl,2,0,0.0,0,0,0,0,26,0
20251115_053421_squad_Baltic_Main.jsonl,1,3,200.60000133514404,6,6,1,3,1,1
20251115_053421_squad_Baltic_Main.jsonl,3,2,175.5931625366211,2,5,1,2,4,1
20251115_051532_squad_Baltic_Main.jsonl,1,3,300.0,2,6,0,3,1,1
20251115_051532_squad_Baltic_Main.jsonl,2,3,287.1999969482422,1,7,0,3,2,1
20251115_051532_squad_Baltic_Main.jsonl,3,2,108.0,0,5,1,2,4,1
20251115_061403_squad_Baltic_Main.jsonl,2,2,157.0,1,5,1,2,6,0
20251115_061403_squad_Baltic_Main.jsonl,1,3,272.57847595214844,4,6,1,3,1,1
20251115_061403_squad_Baltic_Main.jsonl,3,0,0.0,0,0,0,0,14,0
20251115_061015_squad_Baltic_Main.jsonl,1,1,100.0,8,2,0,1,100,0
20251115_061015_squad_Baltic_Main.jsonl,4,2,184.0,6,4,1,2,3,1
20251115_061015_squad_Baltic_Main.jsonl,9,1,100.0,0,2,0,1,100,0
20251115_061015_squad_Baltic_Main.jsonl,11,4,370.2646484375,7,6,1,4,7,0
20251115_061015_squad_Baltic_Main.jsonl,10,0,0.0,0,0,0,0,12,0
20251115_061015_squad_Baltic_Main.jsonl,19,4,276.1934051513672,5,9,0,4,2,1
20251115_061015_squad_Baltic_Main.jsonl,7,0,0.0,3,0,0,0,20,0
20251115_061015_squad_Baltic_Main.jsonl,15,0,0.0,2,0,0,0,27,0
20251115_061015_squad_Baltic_Main.jsonl,16,0,0.0,2,0,0,0,28,0
20251115_061015_squad_Baltic_Main.jsonl,5,3,265.99989318847656,4,7,1,3,5,0
20251115_061015_squad_Baltic_Main.jsonl,3,2,136.4124984741211,0,4,0,2,100,0
20251115_061015_squad_Baltic_Main.jsonl,17,0,0.0,4,0,0,0,14,0
20251115_061015_squad_Baltic_Main.jsonl,21,1,12.0,0,2,0,1,100,0
20251115_061015_squad_Baltic_Main.jsonl,13,4,375.0,13,9,0,4,1,1
20251115_061015_squad_Baltic_Main.jsonl,2,1,75.0,4,2,0,1,22,0
20251115_061015_squad_Baltic_Main.jsonl,20,1,25.30000114440918,1,2,0,1,15,0
20251115_061015_squad_Baltic_Main.jsonl,12,0,0.0,3,0,0,0,13,0
20251115_061015_squad_Baltic_Main.jsonl,18,1,100.0,0,0,0,1,100,0
20251115_061015_squad_Baltic_Main.jsonl,24,0,0.0,0,0,0,0,16,0
20251115_061015_squad_Baltic_Main.jsonl,25,0,0.0,6,0,0,0,21,0
20251115_061015_squad_Baltic_Main.jsonl,22,4,274.0,3,8,1,4,6,0
20251115_061015_squad_Baltic_Main.jsonl,14,2,128.38357543945312,5,5,1,2,100,0
20251115_061015_squad_Baltic_Main.jsonl,8,0,0.0,2,0,0,0,23,0
20251115_061015_squad_Baltic_Main.jsonl,26,3,283.0,4,8,1,3,4,1
20251115_061015_squad_Baltic_Main.jsonl,23,2,65.46286010742188,0,5,1,2,100,0
20251115_061015_squad_Baltic_Main.jsonl,6,0,0.0,0,0,0,0,18,0
20251115_061015_squad_Baltic_Main.jsonl,27,1,100.0,2,0,0,1,24,0
20251115_061015_squad_Baltic_Main.jsonl,28,1,100.0,14,2,0,1,9,0
20251115_060144_squad_Baltic_Main.jsonl,2,3,114.39797496795654,4,7,1,1,1,1
20251115_060144_squad_Baltic_Main.jsonl,3,0,0.0,1,0,0,0,15,0
20251115_060144_squad_Baltic_Main.jsonl,1,0,0.0,0,0,0,0,26,0
20251115_055755_squad_Baltic_Main.jsonl,17,1,80.0,7,3,0,1,14,0
20251115_055755_squad_Baltic_Main.jsonl,3,1,100.0,2,1,0,1,100,0
20251115_055755_squad_Baltic_Main.jsonl,10,0,0.0,1,0,0,0,13,0
20251115_055755_squad_Baltic_Main.jsonl,2,2,200.0,6,6,1,2,5,0
20251115_055755_squad_Baltic_Main.jsonl,5,0,0.0,4,0,1,0,11,0
20251115_055755_squad_Baltic_Main.jsonl,13,1,14.423583984375,4,2,0,0,10,0
20251115_055755_squad_Baltic_Main.jsonl,20,0,0.0,1,0,0,0,23,0
20251115_055755_squad_Baltic_Main.jsonl,14,1,82.96051788330078,0,2,0,1,100,0
20251115_055755_squad_Baltic_Main.jsonl,4,4,386.0,8,8,1,4,1,1
20251115_055755_squad_Baltic_Main.jsonl,18,2,148.0,6,4,0,1,9,0
20251115_055755_squad_Baltic_Main.jsonl,6,1,90.0,4,2,1,1,8,0
20251115_055755_squad_Baltic_Main.jsonl,15,3,129.72708129882812,3,7,1,2,3,1
20251115_055755_squad_Baltic_Main.jsonl,16,0,0.0,0,0,0,0,21,0
20251115_055755_squad_Baltic_Main.jsonl,12,2,200.0,1,1,0,2,100,0
20251115_055755_squad_Baltic_Main.jsonl,1,2,137.7565155029297,5,4,0,1,7,0
20251115_055755_squad_Baltic_Main.jsonl,8,3,198.08757781982422,6,6,1,3,2,1
20251115_055755_squad_Baltic_Main.jsonl,11,0,0.0,5,0,0,0,18,0
20251115_055755_squad_Baltic_Main.jsonl,19,0,0.0,3,0,0,0,20,0
20251115_055755_squad_Baltic_Main.jsonl,24,0,0.0,4,0,0,0,19,0
20251115_055755_squad_Baltic_Main.jsonl,9,2,107.16999816894531,6,4,0,2,6,0
20251115_055755_squad_Baltic_Main.jsonl,23,2,185.0,0,4,0,2,4,1
20251115_055755_squad_Baltic_Main.jsonl,22,0,0.0,5,0,1,0,12,0
20251115_055755_squad_Baltic_Main.jsonl,25,0,0.0,3,0,0,0,22,0
20251115_055755_squad_Baltic_Main.jsonl,21,0,0.0,2,0,0,0,15,0
20251115_055755_squad_Baltic_Main.jsonl,7,0,0.0,0,0,0,0,25,0
20251115_055755_squad_Baltic_Main.jsonl,26,3,300.0,0,0,0,3,100,0
20251115_055755_squad_Baltic_Main.jsonl,27,1,45.94999694824219,2,1,0,1,26,0
20251115_064345_squad_Baltic_Main.jsonl,2,0,0.0,1,0,0,0,16,0
20251115_064345_squad_Baltic_Main.jsonl,1,2,200.0,2,5,1,2,1,1
20251115_064345_squad_Baltic_Main.jsonl,3,0,0.0,0,0,0,0,22,0
20251115_064345_squad_Baltic_Main.jsonl,4,2,200.0,2,4,1,2,2,1
20251115_065331_squad_Baltic_Main.jsonl,2,0,0.0,0,0,0,0,9,0
20251115_065331_squad_Baltic_Main.jsonl,1,4,375.0,1,8,1,4,1,1
20251115_065331_squad_Baltic_Main.jsonl,3,0,0.0,2,0,0,0,12,0
20251115_064140_squad_Baltic_Main.jsonl,13,0,0.0,0,0,1,0,13,0
20251115_064140_squad_Baltic_Main.jsonl,16,0,0.0,0,0,0,0,16,0
20251115_064140_squad_Baltic_Main.jsonl,5,2,182.0,7,4,1,2,2,1
20251115_064140_squad_Baltic_Main.jsonl,6,1,100.0,3,2,0,1,100,0
20251115_064140_squad_Baltic_Main.jsonl,9,0,0.0,1,0,0,0,26,0
20251115_064140_squad_Baltic_Main.jsonl,3,3,257.238037109375,4,7,1,3,6,0
20251115_064140_squad_Baltic_Main.jsonl,14,4,400.0,12,10,1,4,1,1
20251115_064140_squad_Baltic_Main.jsonl,8,0,0.0,1,0,0,0,22,0
20251115_064140_squad_Baltic_Main.jsonl,20,3,300.0,11,6,0,3,9,0
20251115_064140_squad_Baltic_Main.jsonl,11,3,286.0,6,7,1,3,7,0
20251115_064140_squad_Baltic_Main.jsonl,7,0,0.0,2,0,0,0,19,0
20251115_064140_squad_Baltic_Main.jsonl,22,1,100.0,1,2,1,1,11,0
20251115_064140_squad_Baltic_Main.jsonl,4,0,0.0,5,0,0,0,18,0
20251115_064140_squad_Baltic_Main.jsonl,10,1,100.0,1,2,0,1,21,0
20251115_064140_squad_Baltic_Main.jsonl,15,0,0.0,0,0,0,0,27,0
20251115_064140_squad_Baltic_Main.jsonl,19,0,0.0,1,0,0,0,20,0
20251115_064140_squad_Baltic_Main.jsonl,17,0,0.0,0,0,0,0,28,0
20251115_064140_squad_Baltic_Main.jsonl,1,4,387.31388092041016,8,10,0,4,4,1
20251115_064140_squad_Baltic_Main.jsonl,23,0,0.0,3,0,0,0,25,0
20251115_064140_squad_Baltic_Main.jsonl,12,1,100.0,2,2,0,1,24,0
20251115_064140_squad_Baltic_Main.jsonl,2,4,398.7101593017578,9,8,1,4,100,0
20251115_064140_squad_Baltic_Main.jsonl,21,1,100.0,0,0,0,1,100,0
20251115_064140_squad_Baltic_Main.jsonl,24,0,0.0,4,0,0,0,17,0
20251115_064140_squad_Baltic_Main.jsonl,26,0,0.0,1,0,1,0,12,0
20251115_064140_squad_Baltic_Main.jsonl,18,3,300.0,5,6,1,3,10,0
20251115_064140_squad_Baltic_Main.jsonl,27,2,200.0,0,0,0,2,100,0
20251115_064140_squad_Baltic_Main.jsonl,28,0,0.0,0,0,1,0,14,0
20251115_064140_squad_Baltic_Main.jsonl,25,1,100.0,4,2,0,1,100,0
20251115_062832_squad_Baltic_Main.jsonl,2,4,392.0,4,8,1,4,3,1
20251115_062832_squad_Baltic_Main.jsonl,5,2,200.0,3,4,1,2,8,0
20251115_062832_squad_Baltic_Main.jsonl,7,0,0.0,0,0,0,0,16,0
20251115_062832_squad_Baltic_Main.jsonl,10,3,300.0,0,8,0,3,12,0
20251115_062832_squad_Baltic_Main.jsonl,14,1,100.0,3,3,0,1,100,0
20251115_062832_squad_Baltic_Main.jsonl,4,1,86.21226501464844,4,2,1,1,10,0
20251115_062832_squad_Baltic_Main.jsonl,1,3,300.0,2,6,1,3,7,0
20251115_062832_squad_Baltic_Main.jsonl,9,4,366.17816162109375,18,8,0,4,1,1
20251115_062832_squad_Baltic_Main.jsonl,12,0,0.0,0,0,0,0,15,0
20251115_062832_squad_Baltic_Main.jsonl,8,4,399.58438873291016,5,11,0,4,6,0
20251115_062832_squad_Baltic_Main.jsonl,3,2,200.0,3,5,1,2,100,0
20251115_062832_squad_Baltic_Main.jsonl,13,0,0.0,4,0,0,0,13,0
20251115_062832_squad_Baltic_Main.jsonl,15,3,276.0,3,7,0,3,5,0
20251115_062832_squad_Baltic_Main.jsonl,6,3,300.0,8,6,0,3,2,1
20251115_062832_squad_Baltic_Main.jsonl,16,0,0.0,6,0,0,0,14,0
20251115_062832_squad_Baltic_Main.jsonl,11,2,141.89153289794922,2,5,0,2,9,0
20251115_062130_squad_Baltic_Main.jsonl,11,3,300.0,6,6,0,3,8,0
20251115_062130_squad_Baltic_Main.jsonl,6,4,348.74194717407227,5,10,0,4,5,0
20251115_062130_squad_Baltic_Main.jsonl,8,4,394.1583709716797,0,10,1,4,9,0
20251115_062130_squad_Baltic_Main.jsonl,5,3,300.0,1,7,1,3,100,0
20251115_062130_squad_Baltic_Main.jsonl,4,1,64.8230209350586,1,2,0,0,11,0
20251115_062130_squad_Baltic_Main.jsonl,2,4,400.0,9,9,1,4,6,0
20251115_062130_squad_Baltic_Main.jsonl,3,0,0.0,0,0,0,0,15,0
20251115_062130_squad_Baltic_Main.jsonl,9,4,400.0,8,9,1,4,2,1
20251115_062130_squad_Baltic_Main.jsonl,10,0,0.0,4,0,0,0,10,0
20251115_062130_squad_Baltic_Main.jsonl,13,1,100.0,3,2,1,1,4,1
20251115_062130_squad_Baltic_Main.jsonl,7,0,0.0,3,0,0,0,13,0
20251115_062130_squad_Baltic_Main.jsonl,14,4,370.45233154296875,11,8,0,4,3,1
20251115_062130_squad_Baltic_Main.jsonl,1,0,0.0,1,0,0,0,12,0
20251115_062130_squad_Baltic_Main.jsonl,12,3,237.90011978149414,8,6,1,3,1,1
20251115_062130_squad_Baltic_Main.jsonl,15,0,0.0,0,0,0,0,14,0
20251115_072018_squad_Baltic_Main.jsonl,6,2,147.6792984008789,12,5,1,2,100,0
20251115_072018_squad_Baltic_Main.jsonl,15,0,0.0,3,0,0,0,22,0
20251115_072018_squad_Baltic_Main.jsonl,9,1,66.87896728515625,7,2,0,1,10,0
20251115_072018_squad_Baltic_Main.jsonl,16,3,210.0,11,7,0,3,3,1
20251115_072018_squad_Baltic_Main.jsonl,2,4,236.74952793121338,4,7,0,3,5,0
20251115_072018_squad_Baltic_Main.jsonl,11,1,21.486221313476562,0,2,0,1,16,0
20251115_072018_squad_Baltic_Main.jsonl,3,1,55.63999938964844,0,2,0,1,17,0
20251115_072018_squad_Baltic_Main.jsonl,8,1,74.0,4,3,0,1,100,0
20251115_072018_squad_Baltic_Main.jsonl,13,1,0.6700019836425781,0,3,0,1,24,0
20251115_072018_squad_Baltic_Main.jsonl,12,0,0.0,2,0,0,0,18,0
20251115_072018_squad_Baltic_Main.jsonl,14,4,400.0,2,10,1,4,7,0
20251115_072018_squad_Baltic_Main.jsonl,1,1,100.0,1,1,0,1,26,0
20251115_072018_squad_Baltic_Main.jsonl,17,0,0.0,4,0,0,0,15,0
20251115_072018_squad_Baltic_Main.jsonl,7,0,0.0,3,0,0,0,13,0
20251115_072018_squad_Baltic_Main.jsonl,5,1,100.0,2,2,0,1,4,1
20251115_072018_squad_Baltic_Main.jsonl,4,1,75.0,4,2,0,1,9,0
20251115_072018_squad_Baltic_Main.jsonl,10,1,100.0,1,0,0,1,23,0
20251115_072018_squad_Baltic_Main.jsonl,18,4,225.32014846801758,6,8,1,4,11,0
20251115_072018_squad_Baltic_Main.jsonl,19,3,236.0,8,6,1,3,1,1
20251115_072018_squad_Baltic_Main.jsonl,20,0,0.0,4,0,0,0,19,0
20251115_072018_squad_Baltic_Main.jsonl,23,0,0.0,1,0,0,0,21,0
20251115_072018_squad_Baltic_Main.jsonl,21,1,79.45967864990234,11,2,1,1,100,0
20251115_072018_squad_Baltic_Main.jsonl,22,2,164.43817138671875,2,4,0,2,8,0
20251115_072018_squad_Baltic_Main.jsonl,25,0,0.0,1,0,0,0,20,0
20251115_072018_squad_Baltic_Main.jsonl,24,1,17.027496337890625,0,1,0,1,25,0
20251115_072018_squad_Baltic_Main.jsonl,26,3,300.0,0,0,0,3,100,0
20251115_072714_squad_Baltic_Main.jsonl,8,3,300.0,6,3,0,3,5,0
20251115_072714_squad_Baltic_Main.jsonl,5,3,300.0,9,7,1,3,100,0
20251115_072714_squad_Baltic_Main.jsonl,1,0,0.0,4,0,0,0,13,0
20251115_072714_squad_Baltic_Main.jsonl,4,0,0.0,2,0,0,0,12,0
20251115_072714_squad_Baltic_Main.jsonl,16,0,0.0,1,0,0,0,17,0
