match_id,time_sec,team_id,is_winner,P1_hp,P1_groggy,P1_helm,P1_vest,P1_smoke,P1_kill,P1_medkit,P1_firstaid,P1_painkiller,P1_drink,P1_adrenaline,P1_grenade,P1_flash,P1_molotov,P1_dX,P1_dY,P1_z_norm,P2_hp,P2_groggy,P2_medkit,P2_firstaid,P2_painkiller,P2_drink,P2_adrenaline,P2_smoke,P2_grenade,P2_flash,P2_molotov,P2_helm,P2_vest,P2_kill,P2_dX,P2_dY,P2_z_norm,P3_hp,P3_groggy,P3_medkit,P3_firstaid,P3_painkiller,P3_drink,P3_adrenaline,P3_smoke,P3_grenade,P3_flash,P3_molotov,P3_helm,P3_vest,P3_kill,P3_dX,P3_dY,P3_z_norm,P4_hp,P4_groggy,P4_medkit,P4_firstaid,P4_painkiller,P4_drink,P4_adrenaline,P4_smoke,P4_grenade,P4_flash,P4_molotov,P4_helm,P4_vest,P4_kill,P4_dX,P4_dY,P4_z_norm,num_alive,total_health
vikendi1st.jsonl,1440,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6633.53,6107.97,-1.52,1,100.0
vikendi1st.jsonl,1440,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1441,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,242489.38,316278.56,1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1441,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,64.22,0,0,5,0,0,0,6,7,3,2,2,3,2,2013.34,8794.69,-0.78,1,64.22
vikendi1st.jsonl,1441,18,1,49.87,0,2,2,2,3,0,2,1,2,0,3,0,0,-6206.28,6334.25,0.0,21.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6011.56,6717.94,0.06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,71.7
vikendi1st.jsonl,1441,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6633.53,6107.97,-1.08,1,100.0
vikendi1st.jsonl,1441,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1442,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,94972.44,92612.88,1.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1442,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,64.22,0,0,5,0,0,0,6,7,3,2,2,3,2,2013.34,8794.69,-0.63,1,64.22
vikendi1st.jsonl,1442,18,1,49.87,0,2,2,2,3,0,2,1,2,0,3,0,0,-6206.28,6334.25,-0.3,21.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6011.56,6717.94,-0.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,71.7
vikendi1st.jsonl,1442,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6633.53,6107.97,-0.76,1,100.0
vikendi1st.jsonl,1442,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1443,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,721.53,386186.0,1.51,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1443,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,64.22,0,0,5,0,0,0,6,7,3,2,2,3,2,2013.34,8794.69,-0.87,1,64.22
vikendi1st.jsonl,1443,18,1,49.87,0,2,2,2,3,0,2,1,2,0,3,0,0,-6206.28,6334.25,0.3,21.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6011.56,6717.94,0.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,71.7
vikendi1st.jsonl,1443,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6633.53,6107.97,-1.32,1,100.0
vikendi1st.jsonl,1443,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1444,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,-282.19,340388.06,1.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1444,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,64.22,0,0,5,0,0,0,6,7,3,2,2,3,2,2013.34,8794.69,-0.68,1,64.22
vikendi1st.jsonl,1444,18,1,49.87,0,2,2,2,3,0,2,1,2,0,3,0,0,-6206.28,6334.25,-0.22,21.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6011.56,6717.94,-0.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,71.7
vikendi1st.jsonl,1444,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,7,6633.53,6107.97,-0.85,1,100.0
vikendi1st.jsonl,1444,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1445,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,195483.81,25356.22,-1.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1445,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1445,18,1,49.87,0,2,2,2,3,0,1,1,2,0,3,0,0,-6206.28,6334.25,0.86,21.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6011.56,6717.94,0.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,71.7
vikendi1st.jsonl,1445,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,8,6633.53,6107.97,-0.26,1,100.0
vikendi1st.jsonl,1445,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1446,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,195483.81,25356.22,-1.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1446,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1446,18,1,49.87,0,2,2,2,3,0,1,1,2,0,3,0,0,-6206.28,6334.25,0.86,21.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6011.56,6717.94,0.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,71.7
vikendi1st.jsonl,1446,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,8,6633.53,6107.97,-0.26,1,100.0
vikendi1st.jsonl,1446,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1447,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,148730.44,328131.62,0.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1447,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1447,18,1,49.87,0,2,2,2,3,0,1,1,2,0,3,0,0,-6206.28,6334.25,0.29,21.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6011.56,6717.94,0.39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,71.7
vikendi1st.jsonl,1447,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,8,6633.53,6107.97,-1.67,1,100.0
vikendi1st.jsonl,1447,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1448,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1958.34,348628.31,1.68,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1448,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1448,18,1,49.87,0,2,2,2,3,0,1,1,2,0,3,0,0,-6206.28,6334.25,-0.38,21.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6011.56,6717.94,-0.35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,71.7
vikendi1st.jsonl,1448,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,8,5131.41,7345.22,-0.95,1,100.0
vikendi1st.jsonl,1448,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1449,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,249760.0,320799.75,1.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1449,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1449,18,1,49.87,0,2,2,2,3,0,1,1,2,0,3,0,0,-6206.28,6334.25,-0.0,21.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6011.56,6717.94,0.09,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,71.7
vikendi1st.jsonl,1449,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,8,5131.41,7345.22,-1.46,1,100.0
vikendi1st.jsonl,1449,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1450,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,292365.31,119736.88,-0.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1450,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1450,18,1,75.0,0,2,2,2,3,0,1,1,2,0,3,0,0,-5341.06,7141.19,1.13,24.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6165.84,6686.16,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,99.83
vikendi1st.jsonl,1450,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,8,5131.41,7345.22,-1.57,1,100.0
vikendi1st.jsonl,1450,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1451,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,242489.38,316278.56,1.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1451,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1451,18,1,75.0,0,2,2,2,3,0,1,1,2,0,3,0,0,-5341.06,7141.19,-0.01,24.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6165.84,6686.16,-0.29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,99.83
vikendi1st.jsonl,1451,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,8,5131.41,7345.22,-1.24,1,100.0
vikendi1st.jsonl,1451,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1452,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,93115.88,93939.84,1.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1452,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1452,18,1,75.0,0,2,2,2,3,0,1,1,2,0,3,0,0,-5341.06,7141.19,-0.38,24.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6165.84,6686.16,-0.49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,99.83
vikendi1st.jsonl,1452,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,8,5131.41,7345.22,-0.84,1,100.0
vikendi1st.jsonl,1452,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1453,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,-770.47,381320.31,1.39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
vikendi1st.jsonl,1453,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1453,18,1,75.0,0,2,2,2,3,0,1,1,2,0,3,0,0,-5341.06,7141.19,0.2,24.83,0,0,1,0,3,0,0,4,2,1,2,2,1,-6165.84,6686.16,-0.18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,99.83
vikendi1st.jsonl,1453,21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,5,1,3,0,7,8,6,2,2,2,8,5131.41,7345.22,-1.41,1,100.0
vikendi1st.jsonl,1453,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
vikendi1st.jsonl,1454,0,0,1600.0,0,0,0,0,2,0,0,0,0,0,0,0,0,-282.19,340388.06,1.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1600.0
