filename,filepath,total_players,ai_count,ai_ratio
20251113_154649_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_154649_squad_Baltic_Main.jsonl,98,64,0.6530612244897959
20251106_085243_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_085243_squad_Baltic_Main.jsonl,100,91,0.91
20251111_032917_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_032917_squad_Baltic_Main.jsonl,100,92,0.92
20251111_152535_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_152535_squad_Baltic_Main.jsonl,93,43,0.46236559139784944
20251113_074525_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_074525_squad_Baltic_Main.jsonl,100,92,0.92
20251112_140130_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_140130_squad_Baltic_Main.jsonl,99,75,0.7575757575757576
20251106_160615_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_160615_squad_Baltic_Main.jsonl,100,96,0.96
20251108_002210_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_002210_squad_Baltic_Main.jsonl,99,95,0.9595959595959596
20251110_111046_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_111046_squad_Baltic_Main.jsonl,100,91,0.91
20251108_174304_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_174304_squad_Desert_Main.jsonl,95,44,0.4631578947368421
20251110_052532_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_052532_squad_Tiger_Main.jsonl,98,43,0.4387755102040816
20251105_171402_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_171402_squad_Baltic_Main.jsonl,100,92,0.92
20251112_141227_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_141227_squad_Baltic_Main.jsonl,100,91,0.91
20251110_143840_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_143840_squad_Tiger_Main.jsonl,99,62,0.6262626262626263
20251110_154552_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_154552_squad_Baltic_Main.jsonl,100,92,0.92
20251116_114534_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_114534_squad_Baltic_Main.jsonl,100,88,0.88
20251108_175140_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_175140_squad_Tiger_Main.jsonl,100,41,0.41
20251106_121803_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_121803_squad_Baltic_Main.jsonl,100,92,0.92
20251116_070253_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_070253_squad_Baltic_Main.jsonl,98,64,0.6530612244897959
20251114_123402_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_123402_squad_Baltic_Main.jsonl,100,42,0.42
20251114_132822_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_132822_squad_Baltic_Main.jsonl,100,92,0.92
20251112_050318_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_050318_squad_Baltic_Main.jsonl,92,44,0.4782608695652174
20251116_125453_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_125453_squad_Baltic_Main.jsonl,100,91,0.91
20251114_132355_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_132355_squad_Desert_Main.jsonl,98,41,0.41836734693877553
20251110_202446_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_202446_squad_Desert_Main.jsonl,98,42,0.42857142857142855
20251108_103857_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_103857_squad_Baltic_Main.jsonl,100,95,0.95
20251107_073232_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_073232_squad_Tiger_Main.jsonl,100,42,0.42
20251110_164207_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_164207_squad_Baltic_Main.jsonl,100,92,0.92
20251112_132157_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_132157_squad_Baltic_Main.jsonl,100,91,0.91
20251113_050306_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_050306_squad_Desert_Main.jsonl,100,44,0.44
20251114_153935_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_153935_squad_Baltic_Main.jsonl,100,92,0.92
20251108_075720_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_075720_squad_Baltic_Main.jsonl,100,92,0.92
20251110_133530_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_133530_squad_Baltic_Main.jsonl,96,60,0.625
20251106_073534_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_073534_squad_Baltic_Main.jsonl,100,92,0.92
20251114_073831_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_073831_squad_Tiger_Main.jsonl,93,42,0.45161290322580644
20251111_174922_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_174922_squad_Baltic_Main.jsonl,100,92,0.92
20251114_194441_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_194441_squad_Baltic_Main.jsonl,100,90,0.9
20251109_015216_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_015216_squad_Baltic_Main.jsonl,94,40,0.425531914893617
20251105_082117_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_082117_squad_Baltic_Main.jsonl,100,90,0.9
20251114_142003_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_142003_squad_Baltic_Main.jsonl,100,92,0.92
20251108_122613_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_122613_squad_Baltic_Main.jsonl,100,92,0.92
20251113_101740_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_101740_squad_Baltic_Main.jsonl,98,40,0.40816326530612246
20251109_183659_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_183659_squad_Baltic_Main.jsonl,100,92,0.92
20251114_101624_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_101624_squad_Baltic_Main.jsonl,100,92,0.92
20251105_114649_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_114649_squad_Baltic_Main.jsonl,100,92,0.92
20251111_105630_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_105630_squad_Baltic_Main.jsonl,100,92,0.92
20251112_050522_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_050522_squad_Baltic_Main.jsonl,100,92,0.92
20251112_122217_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_122217_squad_Baltic_Main.jsonl,100,92,0.92
20251107_162643_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_162643_squad_Baltic_Main.jsonl,100,92,0.92
20251110_124922_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_124922_squad_Baltic_Main.jsonl,100,92,0.92
20251115_142032_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_142032_squad_Baltic_Main.jsonl,100,91,0.91
20251113_130152_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_130152_squad_Baltic_Main.jsonl,99,40,0.40404040404040403
20251110_132153_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_132153_squad_Baltic_Main.jsonl,100,92,0.92
20251116_081607_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_081607_squad_Baltic_Main.jsonl,100,90,0.9
20251107_000824_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_000824_squad_Baltic_Main.jsonl,100,92,0.92
20251112_062655_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_062655_squad_Baltic_Main.jsonl,100,90,0.9
20251112_170402_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_170402_squad_Baltic_Main.jsonl,100,91,0.91
20251107_130920_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_130920_squad_Tiger_Main.jsonl,97,43,0.44329896907216493
20251113_190457_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_190457_squad_Baltic_Main.jsonl,100,89,0.89
20251110_214405_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_214405_squad_Baltic_Main.jsonl,100,90,0.9
20251114_095922_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_095922_squad_Baltic_Main.jsonl,100,92,0.92
20251116_185432_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_185432_squad_Baltic_Main.jsonl,100,90,0.9
20251106_092841_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_092841_squad_Baltic_Main.jsonl,100,43,0.43
20251106_103121_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_103121_squad_Baltic_Main.jsonl,100,92,0.92
20251112_080101_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_080101_squad_Tiger_Main.jsonl,98,40,0.40816326530612246
20251109_114604_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_114604_squad_Desert_Main.jsonl,98,44,0.4489795918367347
20251115_154942_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_154942_squad_Tiger_Main.jsonl,100,86,0.86
20251111_154912_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_154912_squad_Baltic_Main.jsonl,100,92,0.92
20251112_083811_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_083811_squad_Baltic_Main.jsonl,100,92,0.92
20251112_223025_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_223025_squad_Baltic_Main.jsonl,100,96,0.96
20251108_112222_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_112222_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251114_125312_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_125312_squad_Desert_Main.jsonl,90,44,0.4888888888888889
20251105_110114_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_110114_squad_Baltic_Main.jsonl,100,92,0.92
20251105_155221_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_155221_squad_Desert_Main.jsonl,98,67,0.6836734693877551
20251108_181920_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_181920_squad_Baltic_Main.jsonl,100,92,0.92
20251115_192552_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_192552_squad_Baltic_Main.jsonl,100,92,0.92
20251111_173842_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_173842_squad_Baltic_Main.jsonl,100,91,0.91
20251108_193736_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_193736_squad_Baltic_Main.jsonl,99,91,0.9191919191919192
20251107_005423_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_005423_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251115_133112_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_133112_squad_Baltic_Main.jsonl,99,91,0.9191919191919192
20251112_023719_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_023719_squad_Baltic_Main.jsonl,100,92,0.92
20251110_125912_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_125912_squad_Tiger_Main.jsonl,100,82,0.82
20251110_134517_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_134517_squad_Baltic_Main.jsonl,100,90,0.9
20251112_180252_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_180252_squad_Baltic_Main.jsonl,100,92,0.92
20251109_223813_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_223813_squad_Baltic_Main.jsonl,97,43,0.44329896907216493
20251114_070900_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_070900_squad_Baltic_Main.jsonl,100,92,0.92
20251105_075503_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_075503_squad_Baltic_Main.jsonl,100,92,0.92
20251108_112237_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_112237_squad_Baltic_Main.jsonl,100,92,0.92
20251112_135524_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_135524_squad_Baltic_Main.jsonl,100,92,0.92
20251110_232701_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_232701_squad_Baltic_Main.jsonl,100,92,0.92
20251106_055053_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_055053_squad_Desert_Main.jsonl,96,46,0.4791666666666667
20251111_050745_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_050745_squad_Baltic_Main.jsonl,100,92,0.92
20251106_074312_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_074312_squad_Baltic_Main.jsonl,100,92,0.92
20251112_110550_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_110550_squad_Baltic_Main.jsonl,100,92,0.92
20251114_015353_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_015353_squad_Baltic_Main.jsonl,100,92,0.92
20251111_153932_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_153932_squad_Baltic_Main.jsonl,100,92,0.92
20251112_074012_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_074012_squad_Desert_Main.jsonl,86,63,0.7325581395348837
20251110_003111_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_003111_squad_Tiger_Main.jsonl,97,46,0.4742268041237113
20251108_102814_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_102814_squad_Baltic_Main.jsonl,95,92,0.968421052631579
20251112_062908_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_062908_squad_Baltic_Main.jsonl,100,92,0.92
20251116_083618_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_083618_squad_Baltic_Main.jsonl,100,92,0.92
20251112_194741_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_194741_squad_Baltic_Main.jsonl,100,96,0.96
20251113_010712_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_010712_squad_Baltic_Main.jsonl,96,73,0.7604166666666666
20251114_105528_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_105528_squad_Tiger_Main.jsonl,99,40,0.40404040404040403
20251110_161012_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_161012_squad_Baltic_Main.jsonl,95,44,0.4631578947368421
20251106_171738_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_171738_squad_Baltic_Main.jsonl,95,40,0.42105263157894735
20251112_145752_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_145752_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251105_095603_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_095603_squad_Baltic_Main.jsonl,100,92,0.92
20251108_223107_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_223107_squad_Baltic_Main.jsonl,100,92,0.92
20251112_091459_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_091459_squad_Baltic_Main.jsonl,100,92,0.92
20251114_205021_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_205021_squad_Baltic_Main.jsonl,100,90,0.9
20251111_033803_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_033803_squad_Baltic_Main.jsonl,99,64,0.6464646464646465
20251106_141129_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_141129_squad_Baltic_Main.jsonl,100,92,0.92
20251115_160644_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_160644_squad_Baltic_Main.jsonl,100,92,0.92
20251114_120000_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_120000_squad_Baltic_Main.jsonl,97,60,0.6185567010309279
20251112_121020_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_121020_squad_Desert_Main.jsonl,99,61,0.6161616161616161
20251114_191423_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_191423_squad_Baltic_Main.jsonl,98,44,0.4489795918367347
20251107_035613_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_035613_squad_Baltic_Main.jsonl,100,92,0.92
20251115_092934_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_092934_squad_Baltic_Main.jsonl,100,92,0.92
20251115_201929_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_201929_squad_Desert_Main.jsonl,94,42,0.44680851063829785
20251115_074143_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_074143_squad_Baltic_Main.jsonl,100,41,0.41
20251108_194506_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_194506_squad_Baltic_Main.jsonl,99,64,0.6464646464646465
20251110_100109_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_100109_squad_Baltic_Main.jsonl,100,92,0.92
20251105_125115_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_125115_squad_Baltic_Main.jsonl,100,92,0.92
20251108_151816_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_151816_squad_Baltic_Main.jsonl,97,63,0.6494845360824743
20251106_154745_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_154745_squad_Baltic_Main.jsonl,100,92,0.92
20251107_153212_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_153212_squad_Tiger_Main.jsonl,98,43,0.4387755102040816
20251110_092622_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_092622_squad_Baltic_Main.jsonl,100,92,0.92
20251107_082933_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_082933_squad_Baltic_Main.jsonl,100,92,0.92
20251106_013251_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_013251_squad_Baltic_Main.jsonl,100,92,0.92
20251113_022146_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_022146_squad_Tiger_Main.jsonl,99,43,0.43434343434343436
20251105_213607_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_213607_squad_Baltic_Main.jsonl,100,92,0.92
20251110_202412_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_202412_squad_Baltic_Main.jsonl,96,44,0.4583333333333333
20251110_092832_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_092832_squad_Baltic_Main.jsonl,100,91,0.91
20251109_094726_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_094726_squad_Baltic_Main.jsonl,100,91,0.91
20251105_163916_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_163916_squad_Tiger_Main.jsonl,99,64,0.6464646464646465
20251110_163529_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_163529_squad_Baltic_Main.jsonl,100,90,0.9
20251112_201019_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_201019_squad_Baltic_Main.jsonl,100,92,0.92
20251114_122958_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_122958_squad_Baltic_Main.jsonl,99,91,0.9191919191919192
20251110_142604_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_142604_squad_Baltic_Main.jsonl,100,92,0.92
20251116_130207_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_130207_squad_Baltic_Main.jsonl,100,92,0.92
20251113_025022_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_025022_squad_Baltic_Main.jsonl,100,92,0.92
20251112_123436_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_123436_squad_Baltic_Main.jsonl,98,40,0.40816326530612246
20251108_072316_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_072316_squad_Baltic_Main.jsonl,100,91,0.91
20251105_231428_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_231428_squad_Baltic_Main.jsonl,100,92,0.92
20251110_122819_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_122819_squad_Baltic_Main.jsonl,100,89,0.89
