time_sec,team_id,P1_health,P1_groggy,P1_helm,P1_vest,P1_smoke,P1_nade,P1_kill,P1_veh,P1_rel_x,P1_rel_y,P1_z,P2_health,P2_groggy,P2_helm,P2_vest,P2_smoke,P2_nade,P2_kill,P2_veh,P2_rel_x,P2_rel_y,P2_z,P3_health,P3_groggy,P3_helm,P3_vest,P3_smoke,P3_nade,P3_kill,P3_veh,P3_rel_x,P3_rel_y,P3_z,P4_health,P4_groggy,P4_helm,P4_vest,P4_smoke,P4_nade,P4_kill,P4_veh,P4_rel_x,P4_rel_y,P4_z,num_alive,total_health
1433,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1433,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1434,1,100.0,0,2,3,5,1,0,0,6043.75,-2547.28,-0.3,75.0,0,2,2,5,3,1,0,5601.5,-4969.03,-0.34,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,175.0
1434,20,88.0,0,2,3,5,4,6,0,7045.25,4465.09,0.78,100.0,0,3,3,5,7,4,0,-3914.12,-639.56,-1.88,80.0,0,2,3,11,4,5,0,6833.69,5119.41,0.6,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,268.0
1434,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1434,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1435,1,100.0,0,2,3,5,1,0,0,6043.75,-2547.28,-0.32,75.0,0,2,2,5,3,1,0,5601.5,-4969.03,-0.35,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,175.0
1435,20,88.0,0,2,3,5,4,6,0,7045.25,4465.09,0.75,100.0,0,3,3,5,7,4,0,-3914.12,-639.56,-1.88,84.0,0,2,3,11,4,5,0,6834.69,4440.91,0.7,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,272.0
1435,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1435,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1436,1,100.0,0,2,3,5,1,0,0,6043.75,-2547.28,-0.32,75.0,0,2,2,5,3,1,0,5601.5,-4969.03,-0.35,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,175.0
1436,20,94.0,0,2,3,5,4,6,0,7100.19,4454.16,0.76,100.0,0,3,3,5,7,4,0,-3914.12,-639.56,-1.87,84.0,0,2,3,11,4,5,0,6834.69,4440.91,0.7,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,278.0
1436,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1436,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1437,1,100.0,0,2,3,5,1,0,0,6043.75,-2547.28,-0.33,77.0,0,2,2,5,3,1,0,6473.69,-5041.91,-0.29,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,177.0
1437,20,94.0,0,2,3,5,4,6,0,7100.19,4454.16,0.75,100.0,0,3,3,5,7,4,0,-3914.12,-639.56,-1.9,84.0,0,2,3,11,4,5,0,6834.69,4440.91,0.69,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,278.0
1437,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1437,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1438,1,100.0,0,2,3,5,1,0,0,5909.44,-2556.88,-0.34,77.0,0,2,2,5,3,1,0,6473.69,-5041.91,-0.29,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,177.0
1438,20,94.0,0,2,3,5,4,6,0,7100.19,4454.16,0.75,100.0,0,3,3,5,7,4,0,-3914.12,-639.56,-1.89,84.0,0,2,3,11,4,5,0,6834.69,4440.91,0.69,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,278.0
1438,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1438,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1439,1,100.0,0,2,3,5,1,0,0,5909.44,-2556.88,-0.39,77.0,0,2,2,5,3,1,0,6473.69,-5041.91,-0.34,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,177.0
1439,20,94.0,0,2,3,5,4,6,0,7100.19,4454.16,0.76,100.0,0,3,3,5,7,4,0,-3607.12,-970.66,-1.85,84.0,0,2,3,11,4,5,0,6834.69,4440.91,0.7,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,278.0
1439,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1439,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1440,1,100.0,0,2,3,5,1,0,0,5909.44,-2556.88,-0.34,77.0,0,2,2,5,3,1,0,6473.69,-5041.91,-0.29,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,177.0
1440,20,94.0,0,2,3,5,4,6,0,7100.19,4454.16,0.84,100.0,0,3,3,5,7,4,0,-3607.12,-970.66,-1.85,87.0,0,2,3,11,4,5,1,4952.31,4905.06,0.43,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,281.0
1440,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1440,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1441,1,100.0,0,2,3,5,1,0,0,5909.44,-2556.88,-0.09,77.0,0,2,2,5,3,1,0,6473.69,-5041.91,-0.04,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,177.0
1441,20,97.0,0,2,3,5,4,6,1,874.38,3961.28,-0.46,100.0,0,3,3,5,7,4,0,-3607.12,-970.66,-1.69,87.0,0,2,3,11,4,5,1,4952.31,4905.06,0.72,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,284.0
1441,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1441,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1442,1,100.0,0,2,3,5,1,0,0,5909.44,-2556.88,-0.08,82.0,0,2,2,5,3,1,0,6093.44,-4770.84,-0.08,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,182.0
1442,20,97.0,0,2,3,5,4,6,1,874.38,3961.28,-0.45,100.0,0,3,3,5,7,4,0,-3607.12,-970.66,-1.68,87.0,0,2,3,11,4,5,1,4952.31,4905.06,0.73,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,284.0
1442,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1442,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1443,1,100.0,0,2,3,5,1,0,0,5514.0,-2599.88,-0.09,82.0,0,2,2,5,3,1,0,6093.44,-4770.84,-0.08,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,182.0
1443,20,97.0,0,2,3,5,4,6,1,874.38,3961.28,-0.45,100.0,0,3,3,5,7,4,0,-3607.12,-970.66,-1.68,87.0,0,2,3,11,4,5,1,4952.31,4905.06,0.73,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,284.0
1443,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1443,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1444,1,100.0,0,2,3,5,1,0,0,5514.0,-2599.88,-0.1,82.0,0,2,2,5,3,1,0,6093.44,-4770.84,-0.09,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,182.0
1444,20,97.0,0,2,3,5,4,6,1,874.38,3961.28,-0.47,100.0,0,3,3,5,7,4,0,-3366.06,-796.47,-1.65,87.0,0,2,3,11,4,5,1,4952.31,4905.06,0.73,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,284.0
1444,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1444,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1445,1,100.0,0,2,3,5,1,0,0,5514.0,-2599.88,0.31,82.0,0,2,2,5,3,1,0,6093.44,-4770.84,0.32,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,182.0
1445,20,97.0,0,2,3,5,4,6,1,874.38,3961.28,-0.01,100.0,0,3,3,5,7,4,0,-3366.06,-796.47,-1.02,90.0,0,2,3,11,4,5,0,-5003.31,-2738.72,-1.33,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,287.0
1445,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1445,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1446,1,100.0,0,2,3,5,1,0,0,5514.0,-2599.88,0.47,82.0,0,2,2,5,3,1,0,6093.44,-4770.84,0.48,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,182.0
1446,20,100.0,0,2,3,5,4,6,0,-5008.62,-2337.75,-0.97,100.0,0,3,3,5,7,4,0,-3366.06,-796.47,-0.72,90.0,0,2,3,11,4,5,0,-5003.31,-2738.72,-1.01,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,290.0
1446,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1446,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1447,1,100.0,0,2,3,5,1,0,0,5514.0,-2599.88,0.44,78.0,0,2,2,5,3,1,1,8050.12,-5196.66,0.6,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,178.0
1447,20,100.0,0,2,3,5,4,6,0,-5008.62,-2337.75,-0.98,100.0,0,3,3,5,7,4,0,-3366.06,-796.47,-0.74,90.0,0,2,3,11,4,5,0,-5003.31,-2738.72,-1.02,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,290.0
1447,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1447,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1448,1,100.0,0,2,3,5,1,0,0,5808.12,-2701.81,0.44,78.0,0,2,2,5,3,1,1,8050.12,-5196.66,0.6,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,178.0
1448,20,100.0,0,2,3,5,4,6,0,-5008.62,-2337.75,-0.98,100.0,0,3,3,5,7,4,0,-3366.06,-796.47,-0.74,90.0,0,2,3,11,4,5,0,-5003.31,-2738.72,-1.02,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,290.0
1448,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1448,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1449,1,100.0,0,2,3,5,1,0,0,5808.12,-2701.81,0.43,78.0,0,2,2,5,3,1,1,8050.12,-5196.66,0.6,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,178.0
1449,20,100.0,0,2,3,5,4,6,0,-5008.62,-2337.75,-1.0,100.0,0,3,3,5,7,4,0,-3308.12,-822.03,-0.71,90.0,0,2,3,11,4,5,0,-5003.31,-2738.72,-1.03,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,290.0
1449,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1449,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1450,1,100.0,0,2,3,5,1,0,0,5808.12,-2701.81,0.43,78.0,0,2,2,5,3,1,1,8050.12,-5196.66,0.6,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,178.0
1450,20,100.0,0,2,3,5,4,6,0,-5008.62,-2337.75,-1.0,100.0,0,3,3,5,7,4,0,-3308.12,-822.03,-0.71,93.0,0,2,3,11,4,5,0,-4867.31,-3142.19,-1.03,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,293.0
1450,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1450,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1451,1,100.0,0,2,3,5,1,0,0,5808.12,-2701.81,0.44,78.0,0,2,2,5,3,1,1,8050.12,-5196.66,0.6,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,178.0
1451,20,100.0,0,2,3,5,4,6,0,-5524.44,-4623.66,-1.03,100.0,0,3,3,5,7,4,0,-3308.12,-822.03,-0.69,93.0,0,2,3,11,4,5,0,-4867.31,-3142.19,-1.01,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,293.0
1451,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1451,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1452,1,100.0,0,2,3,5,1,0,0,5828.62,-2658.75,0.46,75.0,0,2,2,5,3,1,0,6912.06,-5096.66,0.5,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,175.0
1452,20,100.0,0,2,3,5,4,6,0,-5503.94,-4580.59,-1.02,100.0,0,3,3,5,7,4,0,-3287.62,-778.97,-0.68,93.0,0,2,3,11,4,5,0,-4846.81,-3099.12,-1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,293.0
1452,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1452,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1453,1,100.0,0,2,3,5,1,0,1,7034.56,-2647.25,0.55,75.0,0,2,2,5,3,1,0,6912.06,-5096.66,0.48,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,175.0
1453,20,100.0,0,2,3,5,4,6,0,-5503.94,-4580.59,-1.03,100.0,0,3,3,5,7,4,0,-3287.62,-778.97,-0.69,93.0,0,2,3,11,4,5,0,-4846.81,-3099.12,-1.01,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,293.0
1453,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1453,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1454,1,100.0,0,2,3,5,1,0,1,7034.56,-2647.25,0.55,75.0,0,2,2,5,3,1,0,6912.06,-5096.66,0.49,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,175.0
1454,20,100.0,0,2,3,5,4,6,0,-5503.94,-4580.59,-1.02,100.0,0,3,3,5,7,4,0,-3404.69,-845.03,-0.72,93.0,0,2,3,11,4,5,0,-4846.81,-3099.12,-1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,293.0
1454,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1454,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1455,1,100.0,0,2,3,5,1,0,1,7034.56,-2647.25,0.54,75.0,0,2,2,5,3,1,0,6912.06,-5096.66,0.48,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,175.0
1455,20,100.0,0,2,3,5,4,6,0,-5503.94,-4580.59,-1.05,100.0,0,3,3,5,7,4,0,-3404.69,-845.03,-0.75,99.0,0,2,3,11,4,5,0,-4850.5,-2706.84,-0.94,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,299.0
1455,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1455,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1456,1,100.0,0,2,3,5,1,0,1,7034.56,-2647.25,0.54,75.0,0,2,2,5,3,1,0,6912.06,-5096.66,0.48,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,175.0
1456,20,100.0,0,2,3,5,4,6,0,-5479.06,-4653.31,-1.03,100.0,0,3,3,5,7,4,0,-3404.69,-845.03,-0.76,99.0,0,2,3,11,4,5,0,-4850.5,-2706.84,-0.94,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,299.0
1456,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1456,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1457,1,100.0,0,2,3,5,1,0,1,7533.56,-1601.03,0.6,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,100.0
1457,20,100.0,0,2,3,5,4,6,0,-4980.06,-3607.09,-0.88,100.0,0,3,3,5,7,4,0,-2905.69,201.19,-0.62,99.0,0,2,3,11,4,5,0,-4351.5,-1660.62,-0.79,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,299.0
1457,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1457,13,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
1458,1,80.69,0,2,3,5,1,0,1,4309.75,-3297.06,-0.07,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,80.69
1458,20,100.0,0,2,3,5,4,7,0,-4980.06,-3607.09,-0.74,100.0,0,3,3,5,7,4,0,-2905.69,201.19,-0.48,99.0,0,2,3,11,4,5,0,-4351.5,-1660.62,-0.66,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,299.0
1458,12,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
